text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,label
"teknisi ya teknisi bang, biasanya terlihat lgsg dilapangan tanpa memikirkan perancangan, kalo engineer, dia terlibat dalam perencanaan, perancangan, bahkan terjun ke lapangannya langsung untuk memantau sekaligus ikut dalam meng integrasikan sistem yang sudah di rancang.",9,,2025-09-24T03:03:03.000Z,gold.boy945,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7477913731222275088,7553485861359764244,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0c3e957dcbe1af05b3b6c3f60c10f49b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e63f3e4d&x-expires=1765332000&x-signature=sLx0yL4NCIGSB%2FYaMKaW56kjur4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
technician,0,,2025-09-20T04:09:38.000Z,coolsabs06,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7006933784977245185,7552018682878264082,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7b4df3be16c1ce1f113409b7261ef3ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36a961ed&x-expires=1765332000&x-signature=q5vzDdtfDWphs1QzJGViAWJt98M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
iy,0,,2025-09-19T08:25:57.000Z,dimensity6,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6991590086845481985,7551713645920502546,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/edb8eace2d3cc68b8df266d8f8c9729e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c89d004&x-expires=1765332000&x-signature=NLHXdbINJ3GnFj8m9LWK%2Bf9np3o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
bang mau gambar yang pertama🙏,0,,2025-09-25T07:33:47.000Z,_zamm091011,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6852608115641844737,7553926690424537874,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c65b6bfbab698dc9987aa5f3a458b2f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aef61640&x-expires=1765332000&x-signature=%2BUpmu0vf3OweniEbCrQ41Uy6h5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
cek dm bg,0,,2025-09-22T13:53:05.000Z,srapimovic,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6967303525958648833,7552911205678646034,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b07bf85fdee2b22cdeedc1ce280c8477~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abbe8ee0&x-expires=1765332000&x-signature=ywRaF9CmUUihqtob%2B5RtuJND59s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
gua juga mau dong bang,0,,2025-09-24T22:27:23.000Z,_zamm091011,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6852608115641844737,7553785810464047879,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c65b6bfbab698dc9987aa5f3a458b2f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aef61640&x-expires=1765332000&x-signature=%2BUpmu0vf3OweniEbCrQ41Uy6h5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
Pisan pisan iki han wkwk,0,,2025-09-23T06:54:39.000Z,bmstrr,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7132706165552940059,7553174466562474770,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/62beb33ef41390d9827674651c2f0084~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d5b955d7&x-expires=1765332000&x-signature=Nlzojj92%2FQJ4H9FWYpb1U9PyfzY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Positif
trust kh?,0,,2025-09-20T03:55:14.000Z,alda_meisya,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6859912516379198465,7552014969048417031,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a5a69c0a74fc25a01d96c7be769278c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bed95169&x-expires=1765332000&x-signature=00ymtgjXrBha6EP9nvY412FSUaY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Positif
ngeriii bgtt😳,0,,2025-09-18T16:35:01.000Z,heyyimnad,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6824331397830820866,7551468567712989968,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d110180f4eecb4492f9b49d428ae79ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2d7b9f26&x-expires=1765332000&x-signature=6cZR%2FuHZho1rKTF8Ex0Jdo%2Fc254%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
"Supaya gak susah"" amat pas kuliahnya mulai aja pelajari Kalkulus, Fisika dasar, ama statistik, coba cari"" di chat gpt materi apa yg sesuai dengan teknik mana yang bakal kamu pilih",2,,2025-11-04T07:36:53.000Z,haulby.khnza,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6849124877335004162,7568770907994882824,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/9600bb2e23f50fdde202cb0e1eb2f21b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=41243feb&x-expires=1765332000&x-signature=PIt74EXyO1iT5zju1UyeFwh6XCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
"mafiki bg, matematika fisika kimia gw dari smk juga wkwk",2,,2025-09-25T10:07:06.000Z,hntrrwi,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6910482585690178562,7553966213249467154,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/639697ac931bfc25d1ce18b77d1e6387~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86d202f2&x-expires=1765332000&x-signature=tnaBvOKLyAsGMij3dK%2BSs%2FW6jns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
mental agar fisik lu gak berpengaruh. krna kalau mental lu gak kuat fisik yang baik2 aja bakal drop,2,,2025-09-23T04:39:58.000Z,ruky62,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6906992249914786818,7553139743804343048,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6323f542e4f699310d98f7a5a277d41b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f871f04d&x-expires=1765332000&x-signature=in0z3R41LKv%2FuTNlo5vVbghd9Gc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
anjay mental,0,,2025-09-22T10:34:06.000Z,trayissss,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6657814663180615682,7552859926743155477,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/81a448036387f63557bab41853227431~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01a227bd&x-expires=1765332000&x-signature=%2FrVDtcy0QaPLcpfT%2BE8%2ByT1Zhbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
mmfff gugup🙏🏻,0,,2025-09-22T14:01:35.000Z,irreplaceable.gf,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6791542515276874753,7552913413274551048,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ce938691e4dbf54b9ec3043d2c8359e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=52e1255c&x-expires=1765332000&x-signature=fCOu%2F9JaDNJG6ywmTn65Q6BfVw0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
dm bang,0,,2025-09-21T12:43:39.000Z,bmstrr,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7132706165552940059,7552522230891791111,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62beb33ef41390d9827674651c2f0084~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33062cbc&x-expires=1765332000&x-signature=Dpd7oU0fJTi8ctUvpDeUd%2FwIleI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
pesawatnya udh terbang eh istrinya ikut terbang jg🤭🤭😍😍,0,0.0,2025-10-26T01:43:38.000Z,aqukinkidaa,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7517909399148954645,7565340109659554580,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/56a2d24e01ca92fe02df5fdbcab283c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b175311&x-expires=1765332000&x-signature=d6QuV30qPYsgZnX%2B1N%2F%2BmMidE34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🥰🥰,4,2.0,2025-09-20T10:58:42.000Z,hesaag,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6842558401185121282,7552124102954435336,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0e21e0fa50ecbf0ce66b29144a0739c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ffb6d8f7&x-expires=1765332000&x-signature=LLa%2FwpSE1A6E24On8hzREU45iBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
Loh ada sayangkuu🥰🥰,1,,2025-09-20T11:09:18.000Z,bmstrr,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7132706165552940059,7552126834578866961,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62beb33ef41390d9827674651c2f0084~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33062cbc&x-expires=1765332000&x-signature=Dpd7oU0fJTi8ctUvpDeUd%2FwIleI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
@vanzz? @ChiWiWis,1,0.0,2025-10-16T06:45:43.000Z,_manusiabiasa102,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7530533466460013586,7561707126226387730,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7cf601fbc815b38545ff0442bd87e481~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c8ad3c8&x-expires=1765332000&x-signature=xeZFqxGC7CTo6aV3xBi1jWXNoWc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😳🥰,1,0.0,2025-09-19T03:25:11.000Z,awprilia,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6844899797439497218,7551636136717746952,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/108dd2cbdf1ef77ea6eb5f6529550149~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9317833d&x-expires=1765332000&x-signature=R%2FaRt1V9ePCY5HcKLz9rGvZIgAg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😂,0,0.0,2025-10-22T03:39:42.000Z,affannn96,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7280428901091820550,7563885678778974983,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ed9d39ed1044b90b437e9c24ea20e9e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=245361f9&x-expires=1765332000&x-signature=uAHd88kydHYL10kNg2rRXb7Ou34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🥰,0,0.0,2025-12-05T07:54:26.000Z,narso_5,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6549817525449883649,7580279049958245138,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3806b1e477097b32e0e8ae207d16abc7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af034ca2&x-expires=1765332000&x-signature=HO6GRAiX6FHWkUM8wJjQ03fIbbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😔,0,0.0,2025-11-14T14:40:50.000Z,bijer33,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7038954776156292097,7572591017154954000,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a4f1877da154d8355397aad1ddc51868~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eaf635e8&x-expires=1765332000&x-signature=niKK8xk9EqwpxCpcSKoskID%2F2WQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🥰,0,0.0,2025-09-20T23:00:28.000Z,faizfadhil.n,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7396279432703820805,7552310068705526535,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/00fabf38f163588cf0a34e0b5b8036a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8eff066&x-expires=1765332000&x-signature=%2Fg%2Bxr2XcWPQCl31oORM%2BDKb9r5Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😹,0,0.0,2025-10-30T11:25:03.000Z,halodek_.3,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6891587146697982978,7566974280924971796,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9924405e4cb7786f863a8e1a52c28f36~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f5e64e4&x-expires=1765332000&x-signature=3XzO9e%2FdF7mKJE0duTHooPEyxLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🥺,0,0.0,2025-11-10T22:46:12.000Z,chocodippedmarshmalloww,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6746769670319178754,7571231669463859976,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a4740c4f4903f50dca1236d38b9566b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd3b6a1f&x-expires=1765332000&x-signature=uAA%2F5VripJMrsB%2FZCOu%2BiY1tCa0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😭,0,0.0,2025-09-23T17:18:00.000Z,scio_duck,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7290217596195243014,7553335082268017426,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2f98d7d3102e4e0479a7fd0153de290c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8fc60064&x-expires=1765332000&x-signature=E%2Fqy0fL8%2Fj3M9pNS0LEzgPWbLLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
@fajar_137e,0,0.0,2025-10-23T04:53:14.000Z,daru34,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6845747632279684098,7564275719422051092,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dcfa41f5051bf75d15cd06f9db1a60ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd821b8f&x-expires=1765332000&x-signature=8pwYfDlyaMSBaDp4r%2Bt%2FLncW2a4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😁,0,0.0,2025-12-07T02:55:11.000Z,all_roy,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7307138948751950854,7580944115354698504,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a09f0e18b0414c744ab007d5d840137f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1fc89db1&x-expires=1765332000&x-signature=MqTVi8rZ1%2BlzKvclaXR5I3v99q0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😭,0,0.0,2025-11-08T14:04:46.000Z,bangbar76,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7334242113926022145,7570355192908481281,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8affebcafb1e5c048f39fc4308153dba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bcf1e677&x-expires=1765332000&x-signature=IAqZ4xYuNKGRlTODrVaUj4NT25U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😂,0,0.0,2025-10-16T16:17:04.000Z,counter4609,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7189188252490302490,7561854363678032648,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c31099d11077d4eb1cc4cd8ee2692cc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de71576a&x-expires=1765332000&x-signature=fJHN%2Fzg%2F4V6Hm6t7fcl5xb75mHc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
dm bang,0,,2025-09-20T02:59:54.000Z,bmstrr,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7132706165552940059,7552000693038613249,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62beb33ef41390d9827674651c2f0084~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33062cbc&x-expires=1765332000&x-signature=Dpd7oU0fJTi8ctUvpDeUd%2FwIleI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
mau jugak bang,0,,2025-09-20T06:46:44.000Z,reza_assyauqi,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7490005156764845063,7552059135351096082,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3d81a982fb277d48662dcda1d9d15d90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=057651e0&x-expires=1765332000&x-signature=y4jB2dEynAsAZVkgpwwkiY089pg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
emang dek,0,,2025-06-20T07:48:30.000Z,gaataaumalez,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7060846546228642817,7517935255664460562,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/262fa15119548f5d75c73a187ae41c01~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f1de3c96&x-expires=1765332000&x-signature=wD%2FzhFTnjNJvEXAy%2B8V%2F9YVQzFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
kuncinya jangan malas,1,,2025-07-01T06:16:26.000Z,brilstevan,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6941735078696158210,7521993451218453266,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/abc77cb2910b71ca2314303b49857fa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38a72474&x-expires=1765332000&x-signature=quyWzDxidKznKISXtkZ%2Fb0poCaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Negatif
@Aflah2711 🤭🤭🤭,4,,2025-06-18T13:34:20.000Z,lanatics_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7497201749497906192,7517282197356413717,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1b2cccbfd0f13e9c81e61156a9cc67e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5af1a233&x-expires=1765332000&x-signature=AIaiRPCS9zvDXmL5noGlkDKEgpU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
in smart boy i trust,8,,2025-06-18T13:36:09.000Z,akaagf._1,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6605049641527296002,7517282671061091090,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41eed9e08dfe5bc8c4f468371f0bd835~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ed69598f&x-expires=1765332000&x-signature=H5ltmbMMnGmoWkUdkBc94kfnJsI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Positif
ditinggal scroll tt dulu😅,3,,2025-06-18T09:15:41.000Z,rrifaee,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6862965314906194945,7517215528702001928,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/40ee66113d38fdbd9f7d8511e294baec~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=08f51c22&x-expires=1765332000&x-signature=8DfwpQT6myonExTnNtu1oqLleCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
biasa terjadi bang 🤣,0,,2025-09-19T02:13:36.000Z,fatur.rahman380,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7287117997536920582,7551617665951171336,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7287827443019644934~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f15b2e5d&x-expires=1765332000&x-signature=4cFcLrF1Uo9j%2FPNT3wC7zpme3kk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
suttt ah bg😭,0,,2025-07-06T16:05:16.000Z,firman4221_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6975744236919784453,7524000633629246216,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/97fb2615218c527f703dd0da000c6e86~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=696f300f&x-expires=1765332000&x-signature=cHj9LI6PgFNspnCLL9OdWDk1Ucs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
Buka youtube nonton tutorial india,0,,2025-06-19T15:56:00.000Z,mausimd,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6895662311207011329,7517689764109058833,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2274eb73cc7eff69ae17ef7449a421b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=22395cc1&x-expires=1765332000&x-signature=PSyMDH6swyXxdxy5PVpuVYE78qs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
😂😂,0,,2025-06-19T09:43:18.000Z,self_propeller,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7218566353569448986,7517593756024111890,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9e0a066ce8f1c5c742496b392ac73786~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0a3af129&x-expires=1765332000&x-signature=35sJrYJVrxVTAuCxP5DJL5y2Mds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
@riskizaenuris gw banget tuh,0,,2025-06-18T23:31:50.000Z,fuadkz05,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6992491435954291738,7517436084880442129,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8c39a606db17f339bcd4b7af2099efd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6515ae5&x-expires=1765332000&x-signature=7c7SBl0AJJYvTIfZDTBLtAv%2BsV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
gw gw an nyapo iki😂,0,,2025-06-19T01:01:17.000Z,riskizaenuris,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6565699035868856322,7517459205121950472,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/f07a82e96a1eb733acb6e36f2caf7b4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=60b1469a&x-expires=1765332000&x-signature=mWlAb22LYFMZ4JaoN3YoHyrKisg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🤣,0,,2025-06-19T01:31:33.000Z,fuadkz05,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6992491435954291738,7517466976513360657,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8c39a606db17f339bcd4b7af2099efd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6515ae5&x-expires=1765332000&x-signature=7c7SBl0AJJYvTIfZDTBLtAv%2BsV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
sekedar bisa atau gimana bro,3,,2025-06-20T01:41:21.000Z,wiraaprtm_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7341235966248158213,7517840595760497429,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3c710dac9395a13be2adcbe6e7c4c696~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=218695e8&x-expires=1765332000&x-signature=%2BUNWnpK7lMw4U8Rs%2F9bdPISTDSo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
cek dm mas,1,,2025-06-20T03:30:19.000Z,kachiiw,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6924206708056556545,7517868687451013905,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/db867ad17416760e11b76b61ea0aa08d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8f12fb0&x-expires=1765332000&x-signature=vJ55VBOWk9GMvfDNjaKJm7o2mdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
GILEEE,1,,2025-06-20T01:37:06.000Z,pol.kl0,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7495139726443496455,7517839526250087175,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9df499cdaaf265c9653dda577732af70~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81d6f323&x-expires=1765332000&x-signature=dYB3VWlPJIa%2Bd3ppRDVNL09xe78%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
kelass,1,,2025-06-18T16:41:06.000Z,domshshh,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6918525386251158530,7517330335563416327,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e64910f5097fdc78f85c2bca5759a9cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=890c3839&x-expires=1765332000&x-signature=PFQqqE3zwsuqyamucTY0JySR2bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
